scope,url,name,google place query (name from wiki),google place id
Ontario,http://www.ndh.on.ca/,Hôpital Notre-Dame Hospital,Ontario H??pital Notre-Dame Hospital,ChIJCRNOZiHmP00RIDo2wcuw8Pg
Ontario,http://www.hoteldieushaver.org/,Hotel Dieu Shaver Hospital,Ontario Hotel Dieu Shaver Health and Rehabilitation Centre,ChIJI8OIYc1P04kRPep8tKobKfg
Ontario,http://www.hrh.ca/,Humber River Hospital,Ontario Humber River Regional Hospital,ChIJnTiQbHUxK4gRfP8pK7aXbxM
Ontario,http://www.mahc.ca/,Huntsville District Memorial Hospital Site - Muskoka Algonquin Healthcare,Ontario Huntsville Memorial District Hospital,ChIJh1VipVZtKk0Rvjl6X0LnDIE
Ontario,https://www.jacknathanhealth.com/,Jack Nathan Health Medical Centre in Walmart Vaughan Woodbridge,Saskatchewan York Regional Health Centre,ChIJyylgkyYlK4gR2407CuXgIuY
Ontario,https://www.josephbranthospital.ca/en/index.asp,Joseph Brant Hospital,Ontario Joseph Brant Memorial Hospital,ChIJ0wzWdT-eLIgR9JVo235KnCk
Ontario,http://kingstonhsc.ca/,Kingston General Hospital,Ontario Kingston General Hospital,ChIJ01AU1AKr0kwR_W_3VRvn7es
Ontario,http://www.kingstonhsc.ca/,Kingston Health Sciences Center: Hotel Dieu Hospital Site,Ontario Hotel Dieu,ChIJ_Xb9kRMPzUwR0nGgp3WeyUA
Ontario,http://www.lwdh.on.ca/,Lake Of The Woods District Hospital,Ontario Lake Of The Woods District Hospital,ChIJM2BohJ0IvlIR1sf2aXcsoU4
Ontario,http://www.lakeridgehealth.on.ca/,Lakeridge Health,Ontario Lakeridge Health Bowmanville,ChIJw0TOsw_g1IkRJAJ-8OhMfpM
Ontario,https://www.lakeridgehealth.on.ca/,Lakeridge Health Ajax Pickering Hospital,Ontario Rouge Valley Ajax and Pickering,ChIJMd-m0Xjg1IkRE8Tt5cwHACY
Ontario,https://www.lakeridgehealth.on.ca/,Lakeridge Health Oshawa,Ontario Lakeridge Health Oshawa,ChIJZ7P2B4Uc1YkRVBvEltJADXw
Ontario,https://www.lakeridgehealth.on.ca/,Lakeridge Health Port Perry,Ontario Lakeridge Health Port Perry,ChIJvRhFpz4U1YkRHhWG_TWQjNs
Ontario,http://nwhealthcare.ca/,Louise Marshall Hospital,Ontario Louise Marshall Hospital,ChIJKe9gf1piKYgRZjMHc8qid9U
Ontario,http://mackenziehealth.ca/,Mackenzie Health,Ontario Mackenzie Richmond Hill Hospital,ChIJGSRRUsorK4gRYpnfUDMcA9Y
Ontario,http://www.mh.on.ca/,Manitouwadge General Hospital,Ontario Manitouwadge General Hospital,ChIJDRMrfJ_aQ00RaRACLpTVBqo
Ontario,http://www.msh.on.ca/,Markham Stouffville Hospital,Ontario Markham Stouffville Hospital,ChIJb_QUPtjX1IkRyzZNxVKvv8w
Ontario,https://www.msh.on.ca/our-sites/uxbridge-site,Markham Stouffville Hospital - Uxbridge Site,Ontario Uxbridge Cottage Hospital,ChIJS6OgROE71YkRAbkKqCncEgc
Ontario,http://www.tegh.on.ca/,Michael Garron Hospital,Ontario Toronto East General Hospital,ChIJZbMV3WfM1IkRd7dYx_BzcbA
Ontario,http://www.haltonhealthcare.on.ca/,Milton District Hospital,Ontario Milton District Hospital,ChIJk3uGqP9vK4gRQBrXWX8hiy8
Ontario,http://www.mountsinai.on.ca/,Mount Sinai Hospital,Ontario Sinai Health System,ChIJ2_HZWsg0K4gR6Ifmv4w7Yi0
Ontario,http://ndmh.ca/,Nipigon District Memorial Hospital,Ontario Nipigon District Memorial Hospital,ChIJnz-nxmkVXE0RKoSGs_KxZ_8
Ontario,http://www.ngh.on.ca/contacts.html,Norfolk General Hospital,Ontario Norfolk General Hospital,ChIJSUxjgtFNLIgR2sC2J10BeZA
Ontario,http://www.nbrhc.on.ca/,North Bay Regional Health Centre,Ontario North Bay Regional Health Centre,ChIJZTb2ey8AKU0RrP8aV-9z0ck
Ontario,http://www.nhh.ca/,Northumberland Hills Hospital,Ontario Northumberland Hills Hospital,ChIJEcMCECvE1YkRAE0RJ6kwtFY
Ontario,http://www.osmh.on.ca/welcometoosmh.aspx,Orillia Soldiers' Memorial Hospital,Ontario Soldiers' Memorial Hospital,ChIJxSHBmOOrKk0RxlGMYf9df2o
Ontario,https://www.sjhc.london.on.ca/directions/parkwood-institute,Parkwood Institute,Ontario Parkwood Hospital,ChIJH85IT0vyLogR5p8N9Ie8iOU
Ontario,http://www.pembrokeregionalhospital.ca/,Pembroke Regional Hospital,Ontario Pembroke Regional Hospital,ChIJSbrj0Zk30UwR-dUClRx74DY
Ontario,http://www.prhc.on.ca/,Peterborough Regional Health Centre,Ontario Peterborough Regional Health Centre,ChIJ49eXQlCM1YkR43UfWFgCgMM
Ontario,https://pharmasave.com/woodstock-general-hospital/,Pharmasave Woodstock General,Ontario Woodstock General Hospital,ChIJj_qybkUhLIgRUTf4ExLz_5A
Ontario,http://www.providencecare.ca/,Providence Care Hospital - Providence Care,Ontario Providence Continuing Care Centre,ChIJRf7xhWmr0kwRyApK3y0NsjE
Ontario,http://www.qhc.on.ca/belleville-general-hospital-c22.php,QHC Belleville General Hospital,Ontario Belleville General Hospital (Quinte Health Care),ChIJ67fD0-0v1okRSqGUBbayD_E
Ontario,http://www.qhc.on.ca/,QHC Trenton Memorial Hospital,Ontario Trenton Memorial Hospital (Quinte Health Care),ChIJ3zCTmHUW1okRvb0n7VUyGB0
Ontario,http://www.qhc.on.ca/prince-edward-county-memorial-hospital-c20.php,Quinte Health Care - Prince Edward County Memorial Hospital,Ontario North Hastings Hospital (Quinte Health Care),ChIJ3TDr5rHL14kRRszwVRTt_FE
Ontario,https://www.redlakehospital.ca/,Red Lake Margaret Cochenour Memorial Hospital,Ontario Margaret Cochenour Memorial Hospital,ChIJG8la3Lwgl1IRQ4rw6HZGcm4
Ontario,http://www.rmh.org/,Ross Memorial Hospital,Ontario Ross Memorial Hospital,ChIJM0pH6-B71YkRFT7CDV6H9lo
Ontario,http://www.theroyal.ca/,Royal Ottawa Mental Health Centre,Ontario Royal Ottawa Mental Health Centre,ChIJdzGXZCcEzkwReLHvrW_joPc
Ontario,https://www.rvh.on.ca/,Royal Victoria Regional Health Centre- Emergency Department,Ontario Royal Victoria Regional Health Centre,ChIJM0nzu3mjKogRIJpLoCjcV44
Ontario,https://www.sah.on.ca/,Sault Area Hospital,Ontario Sault Area Hospital,ChIJM7qQ1Us4Nk0RlUCNBU1bM2s
Ontario,http://www.tsh.to/,Scarborough Health Network - Birchmount hospital,Ontario Scarborough Hospital,ChIJRRH058HT1IkRYwHqbfQCIzM
Ontario,http://www.shn.ca/,Scarborough Health Network - Centenary hospital,Ontario Rouge Valley Health System,ChIJv05c64PQ1IkR2w_R3NQP7eA
Ontario,http://senhosp.ca/,Sensenbrenner Hospital,Ontario Sensenbrenner hospital,ChIJdVDpLbrfPU0Rtvme7QUlhDw
Ontario,https://www.rideauchs.ca/,Smiths Falls District Community Health Centre,Ontario Smith Falls Community Hospital,ChIJvUICS7-IzUwR_X5X8F2h1L8
Ontario,http://www.sbghc.on.ca/,South Bruce Grey Health Centre - Durham,Ontario Durham Memorial Hospital,ChIJw6-yoeGHKYgRpdMWprAgFIk
Ontario,http://www.sbghc.on.ca/,South Bruce Grey Health Centre - Kincardine,Ontario Kincardine South Bruce Grey Health Centre,ChIJ65Na1RRRKIgR-DB7h4Kd0Hw
Ontario,http://www.sbghc.on.ca/Locations/Walkerton,South Bruce Grey Health Centre - Walkerton,Ontario South Bruce Grey Health Centre,ChIJtxB7jVqfKYgR5k-Tnj5z42E
Ontario,http://www.mahc.ca/,South Muskoka Memorial Hospital Site - Muskoka Algonquin Healthcare,Ontario South Muskoka Memorial Hospital,ChIJ1-Sjr_WGKk0R1e3-FyMHsXE
Ontario,https://southlake.ca/,Southlake Regional Health Centre,Ontario Southlake Regional Health Centre,ChIJXzoTEwrSKogRYh6UTMfpaF8
Ontario,https://www.sjhc.london.on.ca/,St Joseph's Health Care London,"Ontario St. Joseph's Health Care, London",ChIJS657WkjyLogRPuZUkuYOh1M
Ontario,https://www.sfmhosp.com/,St. Francis Memorial Hospital,Ontario St. Francis Memorial Hospital,ChIJz2pyiWca1EwReDVg3zZw1WM
Ontario,http://stjoestoronto.ca/,"St. Joseph's Health Centre, Toronto",Ontario St. Joseph's Hospital,ChIJa00ZpMk1K4gRVd9G-3qal48
Ontario,http://stjoestoronto.ca/,"St. Joseph's Health Centre, Toronto",Ontario St. Joseph's Health Centre,ChIJa00ZpMk1K4gRVd9G-3qal48
Ontario,http://www.stmichaelshospital.com/,St. Michael's Hospital Emergency,Ontario St. Michael's Hospital,ChIJzfPDYjTL1IkRDRdS7I9YkXM
Ontario,http://www.hpha.ca/,Stratford General Hospital,Ontario Stratford General Hospital,ChIJ92G8ggWyLogRhDWBtjGlpa4
Ontario,https://sunnybrook.ca/,Sunnybrook Health Sciences Centre,Ontario Sunnybrook Health Sciences Centre,ChIJRbT46izN1IkRNfWq__SmUsc
Ontario,https://temiskaming-hospital.com/,Temiskaming Hospital,Ontario Temiskaming Hospital,ChIJobYTlk16Jk0R9BU6c8pIsgI
Ontario,https://www.ottawahospital.on.ca/,The Ottawa Hospital General Campus,Ontario The Ottawa Hospital,ChIJzVTnpmYPzkwRcwNdc_VkIcs
Ontario,http://www.torontograce.org/,The Salvation Army Toronto Grace Health Centre,Ontario Toronto Grace Health Centre,ChIJk5Gc1oI0K4gR6yS7KquGZqM
Ontario,http://trilliumhealthpartners.ca/,Trillium Health Partners - Credit Valley Hospital,Ontario Credit Valley Hospital,ChIJd4VZ3IVBK4gRbITYK9EJ2iQ
Ontario,http://trilliumhealthpartners.ca/,Trillium Health Partners - Queensway Health Centre,Ontario Queensway Health Centre,ChIJJUatMf1HK4gRO89USnWrIwg
Ontario,http://www.uhn.ca/,University Health Network,Ontario University Health Network,ChIJHfpa8ck0K4gRKy1Du0VusV8
Ontario,http://www.ottawaheart.ca/,University of Ottawa Heart Institute,Ontario University of Ottawa Heart Institute,ChIJ9dfW0mAPzkwR6YchIyLHilo
Ontario,http://waha.ca/,Weeneebayko General Hospital,Ontario Moose Factory Hospital,ChIJ347wqW6_EE0RV7g0SZ9zsVU
Ontario,http://www.whgh.ca/,West Haldimand General Hospital: Emergency Department,Ontario Hagersville West Haldimand General Hospital,ChIJs_m8eI72LIgRmrvbmVvCrjc
Ontario,http://www.wngh.ca/,West Nipissing General Hospital,Ontario West Nipissing General Hospital,ChIJJwgj5aAgKU0RuI8CkYRp3e8
Ontario,http://www.wpshcf.com/,West Parry Sound Health Centre Foundation,Ontario West Parry Sound Health Centre,ChIJpTnGm5y6K00R_EzL863fjak
Ontario,http://www.williamoslerhs.ca/,William Osler Health System - Brampton Civic Hospital,Ontario Brampton Civic Hospital,ChIJJz7w7FM6K4gR9_MiTWv52ec
Ontario,http://www.williamoslerhs.ca/,William Osler Health System - Brampton Civic Hospital,Ontario Brampton Memorial Hospital Campus,ChIJJz7w7FM6K4gR9_MiTWv52ec
Ontario,http://www.williamoslerhs.ca/,William Osler Health System - Etobicoke General Hospital,Ontario Etobicoke General Hospital,ChIJJz7w7FM6K4gR7GtzYO4Sh2A
Ontario,http://www.nosh.ca/,Wilson Memorial General Hospital,Ontario Wilson Memorial Hospital,ChIJ8d889TSBQ00RdEvVnATyxA4
Ontario,http://www.wdmh.on.ca/,Winchester District Memorial Hospital,Ontario Winchester District Memorial Hospital,ChIJ9bvf_UrOzUwRSv1VkO5aYF4
Ontario,http://www.wrh.on.ca/,Windsor Regional Hospital - Ouellette Campus,Ontario Windsor Regional Hospital,ChIJB_CN9vwsO4gRcq-CshdF-DE
Prince Edward Island,https://www.princeedwardisland.ca/en/information/health-pei/mental-health-services,Community Mental Health,Newfoundland and Labrador Charlottetown Community Clinic,ChIJSXReOh5TXksRq-9dOBnSOdc
Prince Edward Island,https://www.princeedwardisland.ca/en/information/health-pei/hillsborough-hospital,Hillsborough Hospital,Prince Edward Island Hillsborough Hospital,ChIJ___vw-BSXksR7dff3r_wi1E
Prince Edward Island,https://www.princeedwardisland.ca/en/information/health-pei/prince-county-hospital,Prince County Hospital,Prince Edward Island Prince County Hospital,ChIJ80wgd0uFX0sR79VkvXQaCkI
Prince Edward Island,https://www.princeedwardisland.ca/en/information/health-pei/queen-elizabeth-hospital,Queen Elizabeth Hospital,Prince Edward Island Queen Elizabeth Hospital,ChIJ0ReCnpBSXksRCTBX4hCy3ps
Québec,https://www.richardsonhospital.ca/news/single/?tx_news_pi1%5Bnews%5D=938&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=05f14243ccc04817b6fc3faef800323c,Centre hospitalier Richardson,Quebec Centre hospitalier Richardson,ChIJfX7zGUEXyUwRjP6YmCl180I
Québec,http://www.chusj.org/,CHU Sainte-Justine,Quebec Centre hospitalier universitaire Sainte-Justine,ChIJk_7fwewZyUwR4P6mQ2tjG-U
Québec,http://cisss-outaouais.gouv.qc.ca/,Hôpital de Gatineau,Quebec H??pital de Gatineau,ChIJL7TA2XMbzkwRe5ld4K4PpJ0
Québec,https://www.ciusss-centresudmtl.gouv.qc.ca/nos-installations/centre-hospitalier-de-soins-generaux-et-specialises-chsgs/hopital-de-verdun/,Hôpital de Verdun,Quebec Centre hospitalier de Verdun,ChIJcS27oGUQyUwRas0bGAKwQQA
Québec,http://ciusss-nordmtl.gouv.qc.ca/,Hôpital du Sacré-Coeur de Montreal,Quebec H??pital du Sacr??-C??ur de Montr??al,ChIJf36fuIsiyUwRlycCPeU6Ob8
Québec,https://www.chudequebec.ca/,Hôpital Enfant-Jésus,Quebec Centre hospitalier universitaire de Qu??bec,ChIJkcbzER-WuEwRU9hjAiK5dlM
Québec,https://santemonteregie.qc.ca/installations/hopital-honore-mercier,Hôpital Honoré Mercier,Quebec Centre hospitalier Honor??-Mercier,ChIJMYVkQ2tOyEwRYIiPbMWh17c
Québec,https://santemonteregie.qc.ca/installations/hopital-charles-le-moyne,Hospital Charles-Le Moyne,Quebec H??pital Charles-LeMoyne,ChIJxV-osCUFyUwRTKICttXOqFo
Québec,http://www.chudequebec.ca/,Hôtel-Dieu de Québec,Quebec H??pital du Suro??t,ChIJu6fhlN-VuEwRuhBpexajouc
Québec,http://cisss-outaouais.gouv.qc.ca/,Hull Hospital,Quebec H??pital de Hull,ChIJ0YZudWYDzkwR5dRpLtkNWvU
Québec,http://ciusss-estmtl.gouv.qc.ca/,Institut universitaire en santé mentale de Montréal,Quebec Institut universitaire en sant?? mentale de Montr??al,ChIJ2Q8HmModyUwR6St0tRAFJUk
Québec,http://www.jgh.ca/,Jewish General Hospital,Quebec Jewish General Hospital,ChIJef_syO4ZyUwR4fevTqe5Bbw
Québec,http://hjr-jrh.qc.ca/,Jewish Rehabilitation Hospital,Quebec Jewish Rehabilitation Hospital,ChIJc6Ee6lIiyUwRtbsflwuN_T4
Québec,https://fondationlakeshore.ca/,Lakeshore General Hospital Foundation,Quebec Lakeshore General Hospital,ChIJoYHOAxE8yUwRC9N1F8mi-xs
Québec,https://ciusss-ouestmtl.gouv.qc.ca/contact-localisation/centres-hospitaliers-de-soins-generaux-et-specialises/hopital-de-lasalle/,LaSalle Hospital,Quebec Centre hospitalier de LaSalle,ChIJqeeaFGkRyUwRqEy6s-N5PfU
Québec,http://ciusss-estmtl.gouv.qc.ca/,Maisonneuve-Rosemont Hospital,Quebec H??pital Maisonneuve-Rosemont,ChIJ52ufySEcyUwRRaTendo3P5s
Québec,https://www.icm-mhi.org/,Montreal Heart Institute,Quebec Montreal Heart Institute,ChIJuRp_OL0eyUwRMcTTw5jDjJM
Québec,http://sinaimontreal.ca/fr,Mount Sinai Hospital Center,Quebec Centre hospitalier de Mont-Sina??,ChIJCaXDbmwXyUwRjtAJ4gz-6DE
Québec,https://fr.shrinershospitalsforchildren.org/-a4db/montr%C3%A9al,Shriners Hospitals for Children - Canada,Quebec Shriners Hospital for Children ?€? Canada,ChIJ7zxY-j0ayUwRG5zB6H__5wg
Québec,http://www.smhc.qc.ca/,St. Mary's Hospital,Quebec St. Mary's Hospital,ChIJKS_KXeUZyUwRiiunklqnxeo
Québec,http://www.smhc.qc.ca/,St. Mary's Hospital,Quebec Centre hospitalier de St-Mary,ChIJKS_KXeUZyUwRiiunklqnxeo
Saskatchewan,https://www.fhhr.ca/AssiniboiaHospital.htm,Assiniboia Union Hospital,Saskatchewan Assiniboia Union Hospital,ChIJafsXEhPKGVMR4geMa-coaJU
Saskatchewan,http://www.rqhealth.ca/facilities/balcarres-integrated-care-centre,Balcarres Integrated Care Centre,Saskatchewan Balcarres Hospital,ChIJF6ZWHgzuHVMR8D9SjOO6i38
Saskatchewan,http://www.pnrha.ca/bins/content_page.asp?cid=19-123,Battlefords Union Hospital,Saskatchewan Battlefords Union Hospital,ChIJIxK9_jUEBlMRrlO8YB9YHe8
Saskatchewan,http://www.ehealth-north.sk.ca/facility.aspx?m=4&facility=31,Big River Health Centre,Saskatchewan Big River Hospital,ChIJLc8Z8mFKYkERbQJeHrl9Ld4
Saskatchewan,http://www.rqhealth.ca/facilities/the-broadview-hospital,Broadview Union Hospital,Saskatchewan Broadview Union Hospital,ChIJI5OFZK6oc0ER6TiCR1gmvj4
Saskatchewan,http://www.sunrisehealthregion.sk.ca/default.aspx?page=14,Canora Hospital,Saskatchewan Canora Hospital,ChIJO-ABrykX41IRjaTt__XBdJQ
Saskatchewan,https://www.kelseytrailhealth.ca/Facilities/CarrotRiver/Pages/default.aspx,Carrot River Health Centre,Saskatchewan Carrot River Union Hospital,ChIJJ4e0FgzV_VIRElNtgwjTmtk
Saskatchewan,http://www.rqhealth.ca/facilities/cupar-health-clinic,Cupar Primary Health Care Clinic,Saskatchewan Cupar Health Centre,ChIJuYvAxy2yHVMR__JnwStpWCo
Saskatchewan,https://cypresshealth.ca/health-facilities/swift-current/cypress-regional-hospital/,Cypress Regional Hospital,Saskatchewan Swift Current Regional Hospital,ChIJG4tiv7nfEFMRyVb8-kSamhk
Saskatchewan,https://www.hrha.sk.ca/health-facilities/Pages/Davidson.aspx,Davidson Health Ctr,Saskatchewan Davidson Hospital,ChIJ6dlAhWAVG1MRsPMhCW8fgas
Saskatchewan,http://www.fhhr.ca/,Dr. F. H. Wigmore Regional Hospital,Saskatchewan Moose Jaw Union Hospital,ChIJQSeygLrdG1MRqBAIb6MW4Xc
Saskatchewan,https://www.suncountry.sk.ca/map/live/menu_id/18/id/11,Fillmore Union Health Centre,Saskatchewan Fillmore Health Centre,ChIJa6V_NFyzH1MRd-sdrNGODSU
Saskatchewan,http://www.sunrisehealthregion.sk.ca/default.aspx?page=16,Foam Lake Health Centre,Saskatchewan Foam Lake Health Centre,ChIJG8evqKGj4lIRkxRjtMGM558
Saskatchewan,http://www.saskatoonhealthregion.ca/locations_services/locations/Pages/Hospitals/Humboldt-District-Health-Complex.aspx,Humboldt District Health Complex,Saskatchewan Humboldt District Hospital,ChIJJ8nXq2IbA1MRNdMIs1vfYqk
Saskatchewan,http://www.sunrisehealthregion.sk.ca/default.aspx?page=19,Kamsack Hospital and Nursing Home,Saskatchewan Kamsack Union Hospital,ChIJA-h-2WR741IRojnEpT3seYY
Saskatchewan,https://www.hrha.sk.ca/health-facilities/Pages/Kerrobert.aspx,Kerrobert Health Centre,Saskatchewan Kerrobert Hospital,ChIJrz1r-sT7DlMRLAlQd3ROax8
Saskatchewan,https://www.hrha.sk.ca/health-facilities/Pages/Kindersley.aspx,Kindersley Hospital,Saskatchewan Kindersley Hospital,ChIJQ6Af3wVADlMRMzsFICwWdn4
Saskatchewan,http://www.mcrhealth.ca/facilities.html,La Ronge Health Centre,Saskatchewan La Ronge Health Centre,ChIJGxv_qHUlVVIRRFcghS3UD7g
Saskatchewan,http://www.saskatoonhealthregion.ca/locations_services/locations/Pages/Hospitals/Lanigan-Hospital.aspx,Lanigan Hospital,Saskatchewan Lanigan Hospital,ChIJAcSdDDwuA1MRP-LIO1hnTzo
Saskatchewan,https://cypresshealth.ca/health-facilities/leader/leader-and-district-integrated-healthcare-facility/,Leader Hospital,Saskatchewan Leader Hospital,ChIJby0lYloFElMRB2Yr_o8a-Rk
Saskatchewan,https://www.albertahealthservices.ca/findhealth/facility.aspx?id=1000201,Lloydminster Hospital (Saskatchewan),Alberta Lloydminster Hospital,ChIJBWntJKCyCVMRkGbiMFGElGk
Saskatchewan,http://www.kelseytrailhealth.ca/,Melfort Hospital,Saskatchewan Melfort Hospital,ChIJIWy9Co4SAlMR_1668wJq8UE
Saskatchewan,http://www.kelseytrailhealth.ca/Facilities/Nipawin/Pages/default.aspx,Nipawin Hospital,Saskatchewan Nipawin Hospital,ChIJXULI3I9z_lIRiPiZ_z5D0VQ
Saskatchewan,http://www.suncountry.sk.ca/,Redvers Health Centre,Saskatchewan Redvers Health Centre,ChIJ0wVUv-mF4FIRHO8EYCszPBg
Saskatchewan,https://www.saskatoonhealthregion.ca/locations_services/locations/sch/Pages/Home.aspx,Saskatoon City Hospital,Saskatchewan Saskatoon City Hospital,ChIJ4Vp0aMT2BFMRJuQqF0tfm08
Saskatchewan,http://www.cypresshealth.ca/,Southwest Integrated Healthcare Facility,Saskatchewan Maple Creek Hospital,ChIJLZNhon-cE1MRPEumGW9bhiw
Saskatchewan,https://www.saskatoonhealthregion.ca/locations_services/locations/sph/Pages/Home.aspx,St. Paul's Hospital,Saskatchewan St. Paul's Hospital,ChIJLzZD0Tn3BFMR15O5uNll6ss
Yukon,https://yukonhospitals.ca/dawson-city-hospital/programs-and-services/emergency-services,Dawson City Community Hospital,Yukon Dawson City Community Hospital,ChIJTXubrszjSFER4m4hWX2Iyq4
Yukon,https://yukonhospitals.ca/watson-lake-community-hospital/programs-and-services/emergency-services,Watson Lake Community Hospital,Yukon Watson Lake Community Hospital,ChIJ6bgdq1RY-1MRz5WZkJoQVB4
Yukon,https://yukonhospitals.ca/,Whitehorse General Hospital,Yukon Whitehorse General Hospital,ChIJfx4aFN5EVFERnETkqx00PDQ
